,WWTP_name,geometry,centroid
84,Plant_71504602,"POLYGON ((-98.1335832 26.3085788, -98.1336504 26.3084632, -98.1337604 26.3084413, -98.1338702 26.3085018, -98.1338947 26.3086119, -98.1338457 26.3086889, -98.1337174 26.3087219, -98.1336137 26.3086668, -98.1335832 26.3085788))",POINT (-98.13374075334013 26.30858222479291)
85,Plant_71504613,"POLYGON ((-98.0040351 26.2972613, -98.004041 26.2976411, -98.0038394 26.297652, -98.0038275 26.2971291, -98.0040351 26.2971237, -98.0040351 26.2972613))",POINT (-98.00393515215579 26.29738538386919)
86,Plant_71504614,"POLYGON ((-98.0261873 26.2169211, -98.0261934 26.2168881, -98.0262483 26.2168551, -98.0263216 26.2168936, -98.0263216 26.2169431, -98.0262727 26.2169816, -98.0262178 26.2169761, -98.0261873 26.2169211))",POINT (-98.02625520893474 26.216920771446176)
87,Plant_71504638,"POLYGON ((-97.4448516 26.3181266, -97.4449126 26.3172682, -97.4475993 26.3174662, -97.4475626 26.3179614, -97.447526 26.3183136, -97.4448516 26.3181266))",POINT (-97.44622128370688 26.317793235766054)
88,Plant_71504640,"POLYGON ((-97.4449858 26.3163768, -97.445053 26.3155403, -97.4477396 26.3157218, -97.4476664 26.3165692, -97.4449858 26.3163768))",POINT (-97.44636419953264 26.31605208679632)
89,Plant_71504642,"POLYGON ((-97.9378583 26.1133246, -97.9358099 26.1133576, -97.9357916 26.1129999, -97.9378523 26.1129724, -97.9378583 26.1133246))",POINT (-97.93682528014239 26.113163477579935)
90,Plant_71504644,"POLYGON ((-97.4526838 26.3009466, -97.4527266 26.3004789, -97.4554494 26.3006987, -97.4553823 26.3015131, -97.4528853 26.3013373, -97.4529097 26.3009631, -97.4526838 26.3009466))",POINT (-97.45409440102814 26.300996855472906)
91,Plant_71504658,"POLYGON ((-97.5331855 25.9874239, -97.5334049 25.9868351, -97.5339347 25.9869618, -97.5338066 25.9875672, -97.533356 25.987479, -97.5331855 25.9874239))",POINT (-97.53357857536753 25.98720843740219)
92,Plant_71504661,"POLYGON ((-97.4515851 26.3029222, -97.4516217 26.3026085, -97.4519881 26.302625, -97.4519575 26.3029497, -97.4515851 26.3029222))",POINT (-97.45178906605031 26.302776909585823)
93,Plant_71504671,"POLYGON ((-97.6399603 26.1418667, -97.6403199 26.1422025, -97.6398015 26.1426811, -97.639454 26.1423508, -97.6399603 26.1418667))",POINT (-97.63988518796893 26.14227441387645)
94,Plant_71504681,"POLYGON ((-97.4430989 26.3031757, -97.4431599 26.3023228, -97.4454738 26.3024989, -97.4454554 26.3028069, -97.4458034 26.30284, -97.4457607 26.3033627, -97.4430989 26.3031757))",POINT (-97.44439766123186 26.302855375997854)
95,Plant_71504706,"POLYGON ((-97.4487648 26.3077978, -97.448832 26.3069724, -97.4515672 26.3071703, -97.4515245 26.3076821, -97.4511887 26.3076656, -97.4511582 26.3079848, -97.4487648 26.3077978))",POINT (-97.45011041085446 26.30747066460148)
96,Plant_71504710,"POLYGON ((-97.7164204 26.1674077, -97.7164266 26.1675068, -97.7163717 26.1675563, -97.7162376 26.1675618, -97.7161766 26.1675123, -97.7161766 26.1674133, -97.7162436 26.1673361, -97.7163534 26.1673361, -97.7164204 26.1674077))",POINT (-97.71629982838115 26.167451744094475)
97,Plant_71504724,"POLYGON ((-97.9908631 26.1843346, -97.9907656 26.1843676, -97.9906436 26.1843237, -97.990613 26.1842577, -97.990674 26.184153, -97.9907899 26.1841255, -97.9908509 26.184153, -97.9908997 26.1842355, -97.9908631 26.1843346))",POINT (-97.99075971687303 26.18424734131694)
98,Plant_71504730,"POLYGON ((-97.4516227 26.3133774, -97.4516837 26.3125135, -97.4543825 26.3127058, -97.4543031 26.3135753, -97.4516227 26.3133774))",POINT (-97.45299982131833 26.31304263608983)
99,Plant_71504744,"POLYGON ((-98.0534202 26.1481992, -98.0534629 26.1481276, -98.0535421 26.1481111, -98.0536031 26.1481497, -98.0536092 26.1482267, -98.0535727 26.1482707, -98.0534933 26.1482818, -98.0534385 26.1482432, -98.0534202 26.1481992))",POINT (-98.05351945484828 26.148197637098853)
100,Plant_71504751,"POLYGON ((-97.8606685 26.3448616, -97.8607908 26.3450377, -97.8607908 26.3450762, -97.8606199 26.3452579, -97.860571 26.3452964, -97.8605221 26.3453569, -97.8603512 26.3454781, -97.860229 26.3455497, -97.8600946 26.3455992, -97.8600519 26.3456047, -97.8599969 26.3456048, -97.8598381 26.3455718, -97.8594777 26.3454784, -97.8593188 26.3454179, -97.8590316 26.3453354, -97.8586224 26.3451759, -97.858433 26.3451264, -97.8583903 26.3450989, -97.8583352 26.3450274, -97.8583291 26.3449669, -97.8583718 26.3448458, -97.8583963 26.3448018, -97.8584451 26.3447467, -97.8585367 26.3446751, -97.8588359 26.3443723, -97.8589153 26.3443448, -97.8589642 26.3443393, -97.8591596 26.3443393, -97.8592695 26.3443667, -97.8595323 26.3444987, -97.8601737 26.3446966, -97.8602409 26.3446966, -97.8606197 26.3448341, -97.8606685 26.3448616))",POINT (-97.85954126135634 26.344981828479664)
101,Plant_71504756,"POLYGON ((-97.6217209 26.1761773, -97.6211229 26.1757153, -97.6213424 26.1754566, -97.6219586 26.1759186, -97.6217209 26.1761773))",POINT (-97.62153816087282 26.175817782290153)
102,Plant_71504760,"POLYGON ((-97.4366329 26.3175653, -97.4367001 26.3165748, -97.438941 26.3167565, -97.4388738 26.3176974, -97.4366329 26.3175653))",POINT (-97.43777741347171 26.317147694054814)
103,Plant_71504763,"POLYGON ((-97.9980384 26.304962, -97.9980568 26.304951, -97.9981788 26.3049455, -97.9981789 26.3051325, -97.9981362 26.3051491, -97.9980385 26.3051436, -97.9980384 26.304962))",POINT (-97.99810889368928 26.3050469931905)
104,Plant_71504776,"POLYGON ((-97.963365 26.1584301, -97.9632734 26.1585071, -97.9623892 26.1584798, -97.9623038 26.1584302, -97.9622975 26.1577698, -97.9623524 26.1577148, -97.9632428 26.1577146, -97.9633404 26.1577916, -97.963365 26.1584301))",POINT (-97.96282809166846 26.158105291017392)
105,Penitas Lake,"POLYGON ((-98.4255743 26.2292242, -98.4256415 26.2292132, -98.4283634 26.2290539, -98.4284122 26.2289769, -98.4284734 26.2268742, -98.4305118 26.2268028, -98.4311037 26.2269129, -98.4318422 26.2269625, -98.4323853 26.2270396, -98.4325806 26.2270836, -98.4330871 26.2271001, -98.4338622 26.2270782, -98.4342771 26.2271277, -98.4345579 26.2272654, -98.4346678 26.2273534, -98.4350888 26.2275846, -98.4354611 26.2278213, -98.4356198 26.2280304, -98.4357174 26.2281901, -98.4359248 26.2286305, -98.4360408 26.2288451, -98.436169 26.2289937, -98.4362178 26.2290378, -98.4356807 26.2291588, -98.4353267 26.2292744, -98.4350949 26.2293955, -98.4348202 26.2296432, -98.4345883 26.2300395, -98.4345578 26.2303477, -98.4346066 26.2305844, -98.4350093 26.231344, -98.4354182 26.2320595, -98.4354975 26.2323733, -98.435467 26.2324613, -98.4354059 26.2325274, -98.4353145 26.2325604, -98.4352229 26.2325604, -98.4350154 26.2324724, -98.4341365 26.2319109, -98.4327818 26.2308981, -98.4316832 26.2299843, -98.4313476 26.2298082, -98.4311157 26.229544, -98.4309388 26.2292687, -98.4307862 26.2289825, -98.4307069 26.2288834, -98.4306275 26.2288504, -98.4298525 26.2287182, -98.4297488 26.2287403, -98.4296206 26.2287953, -98.429529 26.2288888, -98.4294374 26.2290209, -98.4293703 26.2290869, -98.4292909 26.229131, -98.4291872 26.2292356, -98.4290468 26.229219, -98.4286929 26.229197, -98.4282169 26.2291969, -98.4272892 26.2292244, -98.4264287 26.2292849, -98.4259954 26.2293289, -98.4256781 26.2293454, -98.4255743 26.2292242))",POINT (-98.43239287879983 26.22884585467027)
106,Esperanza Farms Lake,"POLYGON ((-97.6532828 26.2747358, -97.6531767 26.2747023, -97.6531156 26.2746638, -97.6530729 26.2746143, -97.6530607 26.2745702, -97.6530792 26.2743611, -97.6531403 26.2739594, -97.6531954 26.2737172, -97.6532932 26.2731284, -97.6533481 26.2728863, -97.6533726 26.2726387, -97.6534828 26.2720059, -97.6535256 26.2718133, -97.6536112 26.2712134, -97.6536539 26.2710704, -97.6537212 26.2707677, -97.6537579 26.2704375, -97.6538129 26.2701293, -97.6538252 26.2699973, -97.653874 26.2696946, -97.6539046 26.2695846, -97.6539046 26.269447, -97.6540269 26.2689077, -97.6540392 26.2688361, -97.6540391 26.2687261, -97.6541675 26.2679667, -97.6541737 26.2678566, -97.6542042 26.2677355, -97.6542653 26.267697, -97.6542959 26.2676915, -97.6543752 26.2677026, -97.6546681 26.2677742, -97.6551992 26.2678678, -97.6555714 26.267967, -97.6556752 26.2680166, -97.6558644 26.2680661, -97.6559133 26.2680552, -97.6559559 26.2680606, -97.6559803 26.2680991, -97.6559498 26.2681597, -97.6557666 26.2682918, -97.6556568 26.2684568, -97.6556323 26.2685228, -97.6556445 26.2686329, -97.6556444 26.2689246, -97.6556749 26.2690732, -97.6556932 26.2691227, -97.6557542 26.2691998, -97.655803 26.2693043, -97.6558214 26.2693649, -97.6558335 26.2694585, -97.6557845 26.2699758, -97.6557172 26.2703994, -97.6556072 26.2709883, -97.6554544 26.2720338, -97.6553504 26.2725621, -97.6552648 26.2731289, -97.655222 26.273316, -97.6551119 26.2739159, -97.6550325 26.2745102, -97.6550141 26.2746037, -97.654953 26.2747468, -97.6549347 26.2748623, -97.6549102 26.2749008, -97.6548858 26.2749174, -97.6547577 26.2749284, -97.6535551 26.2747849, -97.6532988 26.2747409, -97.6532828 26.2747358))",POINT (-97.65453562822084 26.271428403631923)
107,Cameron County District Number One Reservoir,"POLYGON ((-97.7627996 26.0597028, -97.7634921 26.0596868, -97.7644182 26.059687, -97.7654358 26.0597039, -97.7667154 26.0596989, -97.7675563 26.0597101, -97.7677025 26.0596827, -97.7678366 26.0596001, -97.7679158 26.0595011, -97.7679951 26.0594351, -97.7680255 26.0594351, -97.7680438 26.0595232, -97.7680619 26.0597709, -97.7680734 26.061598, -97.7680485 26.0630124, -97.7680543 26.0635958, -97.7680786 26.0639205, -97.7680723 26.0643718, -97.7680964 26.0649386, -97.7680716 26.0661659, -97.7680288 26.0664907, -97.7679981 26.0670355, -97.7679309 26.0674592, -97.767876 26.0676023, -97.7677357 26.0678829, -97.767193 26.0686533, -97.7670223 26.0689173, -97.7668821 26.0690769, -97.7667907 26.0692035, -97.7667602 26.069286, -97.7667236 26.069308, -97.7666748 26.0693135, -97.7665895 26.069275, -97.7665469 26.0692694, -97.766492 26.0692804, -97.7664433 26.0693024, -97.7662421 26.0694895, -97.7662116 26.0695059, -97.7661264 26.0695169, -97.7660654 26.069517, -97.765779 26.0694618, -97.7654256 26.0693791, -97.765066 26.0694175, -97.7649563 26.0694505, -97.7638653 26.070061, -97.7637556 26.0701105, -97.7635057 26.070259, -97.7633533 26.0703195, -97.7631095 26.0704845, -97.7629876 26.070523, -97.7628475 26.0705394, -97.7626769 26.0705284, -97.7624575 26.0704622, -97.762165 26.0703411, -97.7619152 26.0702143, -97.7617142 26.0700988, -97.7607699 26.0696361, -97.7607151 26.069581, -97.7607151 26.069526, -97.7607578 26.0694049, -97.7609286 26.0690748, -97.7611725 26.0686731, -97.7618129 26.0674901, -97.7620141 26.0671379, -97.7621849 26.0667858, -97.7621852 26.066252, -97.76221 26.0651458, -97.7622532 26.0639625, -97.7622596 26.0633131, -97.7622843 26.0627902, -97.7622968 26.0619703, -97.762291 26.0611777, -97.7623222 26.0596257, -97.7623041 26.0590534, -97.7623225 26.0589928, -97.7623529 26.0589654, -97.7623834 26.0589654, -97.7624077 26.0589819, -97.7624443 26.0590535, -97.7625233 26.0595983, -97.7625598 26.0596534, -97.7626146 26.0596919, -97.7627996 26.0597028))",POINT (-97.76486710298421 26.064831336764044)
108,Donna Reservoir 1,"POLYGON ((-98.0665577 26.1524169, -98.0667372 26.151291, -98.0674341 26.1473188, -98.0674828 26.1472308, -98.0675865 26.1472088, -98.0752277 26.148265, -98.0753314 26.1483201, -98.0753923 26.1484301, -98.0752948 26.1491016, -98.075301 26.1492172, -98.0753559 26.1492778, -98.0754595 26.1493108, -98.079393 26.1498223, -98.0794601 26.1498773, -98.0794724 26.1500039, -98.0786924 26.1545722, -98.0786558 26.1547704, -98.0785948 26.1549135, -98.0783997 26.1551061, -98.0781863 26.1552383, -98.0775703 26.1554145, -98.0774361 26.155497, -98.0751126 26.1560972, -98.074582 26.1561137, -98.0743319 26.1560202, -98.0742405 26.1560202, -98.0741612 26.1560312, -98.0739783 26.1561468, -98.0738258 26.1561413, -98.0731793 26.1560477, -98.0726304 26.1558222, -98.0721913 26.1558166, -98.0719717 26.1557562, -98.0715265 26.1555194, -98.0711789 26.1552828, -98.0708923 26.1550462, -98.0703006 26.1541931, -98.0702091 26.1541436, -98.0698981 26.1541711, -98.0691053 26.1543692, -98.0686296 26.1543583, -98.0678795 26.1542922, -98.0678368 26.1543088, -98.0662803 26.1540549, -98.0665577 26.1524169))",POINT (-98.07276701295697 26.151765538033516)
109,Progreso District Settling Basin,"POLYGON ((-97.969297 26.0630832, -97.9691874 26.0630887, -97.9682916 26.0630833, -97.9682307 26.0630504, -97.968188 26.0629843, -97.9682306 26.0628522, -97.9683097 26.0624229, -97.9683279 26.0621312, -97.9681755 26.0618175, -97.9677793 26.0613497, -97.9677305 26.0612727, -97.9677244 26.0612287, -97.9679073 26.0611791, -97.9684191 26.0610689, -97.968998 26.0609642, -97.9692112 26.0609697, -97.9697777 26.0609267, -97.9700278 26.060898, -97.9702349 26.0608594, -97.970497 26.0609364, -97.9710172 26.0614815, -97.971454 26.0620204, -97.971454 26.0620755, -97.971058 26.0624003, -97.9707107 26.0626591, -97.9704731 26.0627747, -97.9704304 26.0627912, -97.9701867 26.0628188, -97.9699246 26.0628299, -97.9697297 26.062907, -97.9695651 26.0630115, -97.9695042 26.0630611, -97.9694068 26.0630832, -97.969297 26.0630832))",POINT (-97.9695563418207 26.061944910795788)
110,Plant_74100960,"POLYGON ((-98.4291872 26.2292356, -98.4294862 26.2292631, -98.4299074 26.2293347, -98.4300417 26.2293622, -98.4301514 26.2293952, -98.4304566 26.2294393, -98.4305969 26.2294779, -98.4307068 26.2294889, -98.4308045 26.2295329, -98.4308411 26.2295659, -98.4308716 26.229687, -98.4308594 26.229731, -98.4308289 26.2297641, -98.4307983 26.2297586, -98.430774 26.2297641, -98.4307556 26.2297916, -98.4307495 26.2298632, -98.4307251 26.2298631, -98.4307068 26.2298466, -98.4307068 26.2298246, -98.4306641 26.2298081, -98.4306397 26.2298081, -98.4306152 26.2298797, -98.4306641 26.2299016, -98.4306885 26.2299237, -98.4306823 26.2299512, -98.4306091 26.2299952, -98.4305298 26.2299402, -98.4304505 26.2299292, -98.4304077 26.2299512, -98.4303651 26.2300558, -98.4303651 26.2300778, -98.4303772 26.2301108, -98.4304199 26.2301218, -98.4304321 26.2301384, -98.4304138 26.2301989, -98.4302612 26.2303915, -98.4302185 26.2304191, -98.4300904 26.2306227, -98.4301147 26.2306613, -98.4300781 26.2306777, -98.4300232 26.2306502, -98.4299926 26.2306502, -98.42995 26.2306723, -98.4299439 26.2307327, -98.4299621 26.2307713, -98.4299866 26.2307878, -98.4299926 26.2308154, -98.4299682 26.2308759, -98.4299682 26.2309585, -98.4299805 26.231008, -98.4299682 26.2310961, -98.4299438 26.2311511, -98.4299194 26.2312777, -98.4299194 26.2313272, -98.4298828 26.2314373, -98.4298584 26.2315584, -98.4298644 26.2316299, -98.4298218 26.2317565, -98.4298095 26.2317676, -98.4297423 26.2317621, -98.4297118 26.2317786, -98.4296814 26.2318666, -98.4296569 26.2318776, -98.4295104 26.2318336, -98.4294922 26.231795, -98.4295593 26.231707, -98.4295654 26.2316519, -98.4295044 26.2315749, -98.4294617 26.2315473, -98.4294128 26.2315418, -98.4293763 26.2315474, -98.4292969 26.2315859, -98.4292785 26.2316079, -98.4292785 26.23163, -98.4292541 26.2316465, -98.4292236 26.2316409, -98.4292053 26.2315638, -98.4291809 26.2315254, -98.4290283 26.2314263, -98.4289246 26.2313271, -98.4288147 26.2312776, -98.4286683 26.2312776, -98.4284486 26.2313437, -98.4282472 26.2314537, -98.428119 26.2315527, -98.428064 26.2315692, -98.428003 26.2315748, -98.4278931 26.2315693, -98.4278139 26.2315858, -98.4277162 26.2315473, -98.4276735 26.2315197, -98.4275575 26.2313711, -98.4273988 26.2310628, -98.42735 26.2308482, -98.4272952 26.2307381, -98.4271425 26.2305894, -98.4270755 26.2305454, -98.4270083 26.2305179, -98.4268985 26.2305179, -98.4268435 26.2305399, -98.4267825 26.2305949, -98.4267337 26.2306004, -98.4266971 26.230617, -98.4265628 26.2306114, -98.4265018 26.2306004, -98.4264468 26.2305729, -98.4264102 26.2305398, -98.4263248 26.2305233, -98.4263004 26.2305014, -98.4261662 26.2304573, -98.4260502 26.2303692, -98.4259464 26.2302536, -98.4258183 26.2302315, -98.4256963 26.230083, -98.4256841 26.2300389, -98.4257329 26.2299288, -98.4257207 26.2298627, -98.4257329 26.2298408, -98.425739 26.2297802, -98.4257757 26.2297142, -98.4257817 26.2296646, -98.4257696 26.2295875, -98.425794 26.2295545, -98.4257818 26.229527, -98.425739 26.2294885, -98.4256964 26.2294719, -98.4256871 26.2294082, -98.4256781 26.2293454, -98.4259954 26.2293289, -98.4264287 26.2292849, -98.4272892 26.2292244, -98.4282169 26.2291969, -98.4286929 26.229197, -98.4290468 26.229219, -98.4291872 26.2292356))",POINT (-98.4283181388874 26.23021502534139)
111,Boeye Reservoir,"POLYGON ((-98.2459665 26.1907398, -98.2459051 26.1907992, -98.2458067 26.1908498, -98.2455063 26.190818, -98.2426859 26.1904151, -98.2425411 26.1903665, -98.242433 26.1902955, -98.2423676 26.1902125, -98.2423579 26.1900851, -98.2425702 26.1888689, -98.2426495 26.1887368, -98.2426129 26.1887038, -98.2425091 26.1887259, -98.2423443 26.1885993, -98.2422772 26.1885223, -98.2422771 26.1883902, -98.2424596 26.1873278, -98.2426546 26.1865572, -98.2427338 26.1864086, -98.2428985 26.1863479, -98.2466811 26.186963, -98.2468459 26.1870455, -98.2471512 26.1875517, -98.2473952 26.1877442, -98.2474807 26.1878653, -98.2474747 26.1880359, -98.2473104 26.1890102, -98.2472739 26.1891093, -98.2470483 26.1893406, -98.2467981 26.1893077, -98.2467006 26.1894122, -98.2465786 26.1893848, -98.2465053 26.1892638, -98.2462064 26.1891813, -98.2461515 26.1892088, -98.2461332 26.1892529, -98.2461576 26.1894015, -98.2460172 26.1903453, -98.2459665 26.1907398))",POINT (-98.24464817958449 26.18854516217472)
112,Plant_98830938,"POLYGON ((-95.6724895 29.9178095, -95.6702579 29.9178188, -95.6702584 29.9181353, -95.6701208 29.9182309, -95.6701231 29.9184228, -95.6701264 29.9184993, -95.6725109 29.9188231, -95.6724895 29.9178095))",POINT (-95.67141956908526 29.91824938546444)
113,Plant_99725388,"POLYGON ((-96.1479449 29.7571987, -96.1480039 29.7572173, -96.1480307 29.7573291, -96.1479985 29.757364, -96.1479502 29.7573826, -96.1478912 29.7573757, -96.1478564 29.7573477, -96.1478349 29.7572988, -96.1478483 29.7572546, -96.1478805 29.7572196, -96.1479449 29.7571987))",POINT (-96.1479344391174 29.75729309788375)
114,Plant_99725390,"POLYGON ((-96.1480703 29.7574516, -96.1482929 29.7574073, -96.1483304 29.7575564, -96.1481105 29.7575983, -96.1480703 29.7574516))",POINT (-96.14820120089432 29.757503168238156)
115,Plant_99725391,"POLYGON ((-96.1476267 29.7573136, -96.1475896 29.7572996, -96.1475603 29.7572755, -96.1475392 29.7572332, -96.1475391 29.7571981, -96.1475528 29.7571651, -96.1475856 29.7571336, -96.1476219 29.7571183, -96.1476621 29.7571147, -96.1477013 29.7571232, -96.1477332 29.7571417, -96.1477574 29.7571697, -96.1477692 29.7572033, -96.147767 29.7572383, -96.1477511 29.7572705, -96.1477235 29.7572961, -96.1476875 29.757312, -96.1476474 29.7573162, -96.1476267 29.7573136))",POINT (-96.14765387526425 29.757215402069214)
116,Plant_104370236,"POLYGON ((-96.9364304 32.7657269, -96.9360656 32.7655374, -96.9355613 32.7654742, -96.9349605 32.7655374, -96.9291508 32.7662536, -96.9287453 32.7664061, -96.9283719 32.7666484, -96.9281372 32.76707, -96.9280731 32.772112, -96.9279451 32.7789748, -96.9280838 32.7792887, -96.9285639 32.7794323, -96.9392832 32.7765949, -96.939884 32.7751876, -96.9388969 32.7711823, -96.9364304 32.7657269))",POINT (-96.93321677178346 32.77233313525122)
117,Plant_109313161,"POLYGON ((-96.2074479 30.5620812, -96.2075222 30.5630556, -96.2086219 30.5629956, -96.2086219 30.5625752, -96.2091851 30.5625337, -96.2091583 30.5618408, -96.2074206 30.5618777, -96.2074479 30.5620812))",POINT (-96.20823785949763 30.56238445984897)
118,Isla Blanca Wastewater Treatment Plant,"POLYGON ((-97.1634762 26.0733557, -97.1626203 26.0736156, -97.1625318 26.0733545, -97.1624377 26.0730939, -97.1633049 26.0728577, -97.1634762 26.0733557))",POINT (-97.16295694223628 26.073231374737688)
119,Dos Rios Water Recycling Center,"POLYGON ((-98.4205064 29.2345082, -98.4209356 29.2339277, -98.4210911 29.23338, -98.423297 29.2326114, -98.4242829 29.2318118, -98.4256218 29.2325308, -98.425597 29.2326049, -98.424306 29.2364563, -98.4265824 29.2370538, -98.4270293 29.235736, -98.4294339 29.2363679, -98.4290457 29.2375146, -98.4288821 29.2377233, -98.428936 29.2377513, -98.4289371 29.237785, -98.4289543 29.2378343, -98.4289993 29.2378728, -98.4290926 29.2378964, -98.4291921 29.2378565, -98.4307476 29.2382771, -98.4309682 29.2385293, -98.4310571 29.2385494, -98.4294768 29.2432091, -98.4258279 29.242185, -98.4244939 29.246159, -98.4204635 29.2450121, -98.420506 29.2448902, -98.4220984 29.2403206, -98.4170454 29.2388958, -98.4173808 29.2379224, -98.416737 29.2362045, -98.4167746 29.2360664, -98.4161174 29.2358721, -98.4161791 29.2357504, -98.4169704 29.2355503, -98.4176677 29.2351547, -98.4180319 29.2348373, -98.4183759 29.2348446, -98.4186192 29.2347835, -98.4198417 29.2347557, -98.4205064 29.2345082))",POINT (-98.42383056830533 29.238895806313728)
120,Tailing Ponds Number 2,"POLYGON ((-97.2126264 28.0000003, -97.2119325 28.0011006, -97.2115297 28.0016617, -97.2093975 28.0005619, -97.208474 28.000001, -97.2070008 27.9993994, -97.2013545 27.9966548, -97.1979335 27.9948452, -97.1916 27.9917371, -97.1948783 27.9865278, -97.1971585 27.9830127, -97.1974127 27.9827872, -97.1989866 27.98282, -97.2030454 27.9828528, -97.2069864 27.982913, -97.2149747 27.9871698, -97.2188235 27.9892485, -97.2193379 27.98954, -97.2147597 27.9967855, -97.2126264 28.0000003))",POINT (-97.2057354429188 27.990974211374667)
