plant_name,node,coordinates
Iron Mountain Mine Water Treatment Plant,55,"(-122.4907031, 40.6597099)"
Iron Mountain Mine Water Treatment Plant,56,"(-122.4908837, 40.6597441)"
Iron Mountain Mine Water Treatment Plant,57,"(-122.4910159, 40.6600891)"
Iron Mountain Mine Water Treatment Plant,58,"(-122.4910449, 40.6603069)"
Angel Island Bldg,0,"(-122.4385817, 37.8671805)"
Angel Island Bldg,1,"(-122.4385389, 37.8671839)"
Angel Island Bldg,2,"(-122.4385335, 37.8671407)"
Angel Island Bldg,3,"(-122.4385776, 37.8671373)"
Angel Island Bldg,4,"(-122.4385737, 37.8671066)"
Angel Island Bldg,5,"(-122.438611, 37.8671037)"
Angel Island Bldg,6,"(-122.4386187, 37.8671645)"
Angel Island Bldg,7,"(-122.4385801, 37.8671675)"
Angel Island Bldg,8,"(-122.4385817, 37.8671805)"
Whispering Palms Water Reclamation Facility,0,"(-117.2024357, 32.9949736)"
Whispering Palms Water Reclamation Facility,1,"(-117.2005588, 32.9944942)"
Whispering Palms Water Reclamation Facility,2,"(-117.2004966, 32.9946762)"
Whispering Palms Water Reclamation Facility,3,"(-117.2000155, 32.994548)"
Whispering Palms Water Reclamation Facility,4,"(-117.2005325, 32.9931527)"
Whispering Palms Water Reclamation Facility,5,"(-117.20056, 32.9931528)"
Whispering Palms Water Reclamation Facility,6,"(-117.2030895, 32.99316)"
Whispering Palms Water Reclamation Facility,7,"(-117.2026414, 32.9944031)"
Whispering Palms Water Reclamation Facility,8,"(-117.2024357, 32.9949736)"
La Salina Wastewater Treatment Plant,0,"(-117.37115, 33.1805716)"
La Salina Wastewater Treatment Plant,1,"(-117.3708399, 33.1807519)"
La Salina Wastewater Treatment Plant,2,"(-117.3705626, 33.1809128)"
La Salina Wastewater Treatment Plant,3,"(-117.3690901, 33.1791663)"
La Salina Wastewater Treatment Plant,4,"(-117.3686301, 33.1785164)"
La Salina Wastewater Treatment Plant,5,"(-117.3686221, 33.1784199)"
La Salina Wastewater Treatment Plant,6,"(-117.3686341, 33.1783301)"
La Salina Wastewater Treatment Plant,7,"(-117.3686569, 33.1782695)"
La Salina Wastewater Treatment Plant,8,"(-117.3689882, 33.1776689)"
La Salina Wastewater Treatment Plant,9,"(-117.3689949, 33.1776072)"
La Salina Wastewater Treatment Plant,10,"(-117.3690284, 33.17755)"
La Salina Wastewater Treatment Plant,11,"(-117.3689684, 33.1774448)"
La Salina Wastewater Treatment Plant,12,"(-117.3690728, 33.1773629)"
La Salina Wastewater Treatment Plant,13,"(-117.3693831, 33.177734)"
La Salina Wastewater Treatment Plant,14,"(-117.3705646, 33.1791307)"
La Salina Wastewater Treatment Plant,15,"(-117.3702361, 33.1793225)"
La Salina Wastewater Treatment Plant,16,"(-117.370208, 33.1793389)"
La Salina Wastewater Treatment Plant,17,"(-117.3702613, 33.1794063)"
La Salina Wastewater Treatment Plant,18,"(-117.3702306, 33.1794228)"
La Salina Wastewater Treatment Plant,19,"(-117.37115, 33.1805716)"
Linnell Farm Labor Center Wastewater Treatment Plant,0,"(-119.2201933, 36.3119908)"
Linnell Farm Labor Center Wastewater Treatment Plant,1,"(-119.2202515, 36.3075186)"
Linnell Farm Labor Center Wastewater Treatment Plant,2,"(-119.219505, 36.3075151)"
Linnell Farm Labor Center Wastewater Treatment Plant,3,"(-119.2195, 36.3080652)"
Linnell Farm Labor Center Wastewater Treatment Plant,4,"(-119.2188429, 36.3080574)"
Linnell Farm Labor Center Wastewater Treatment Plant,5,"(-119.2188017, 36.3114134)"
Linnell Farm Labor Center Wastewater Treatment Plant,6,"(-119.218795, 36.3119751)"
Linnell Farm Labor Center Wastewater Treatment Plant,7,"(-119.2201933, 36.3119908)"
Regional Lift Station,0,"(-117.7164137, 33.5511374)"
Regional Lift Station,1,"(-117.7165056, 33.5511161)"
Regional Lift Station,2,"(-117.7167162, 33.5510278)"
Regional Lift Station,3,"(-117.7169462, 33.5509244)"
Regional Lift Station,4,"(-117.7168603, 33.5506931)"
Regional Lift Station,5,"(-117.7167446, 33.5505966)"
Regional Lift Station,6,"(-117.7166779, 33.5505422)"
Regional Lift Station,7,"(-117.7165364, 33.5505914)"
Regional Lift Station,8,"(-117.7164137, 33.5511374)"
EBMUD Dechlorination Facility,0,"(-122.3289089, 37.8210317)"
EBMUD Dechlorination Facility,1,"(-122.3286009, 37.8210777)"
EBMUD Dechlorination Facility,2,"(-122.328611, 37.8211196)"
EBMUD Dechlorination Facility,3,"(-122.3284402, 37.8211451)"
EBMUD Dechlorination Facility,4,"(-122.3284153, 37.8210411)"
EBMUD Dechlorination Facility,5,"(-122.328894, 37.8209696)"
EBMUD Dechlorination Facility,6,"(-122.3289089, 37.8210317)"
San Antonio Creek Wet Weather Facility,0,"(-122.2613347, 37.7910997)"
San Antonio Creek Wet Weather Facility,1,"(-122.2621694, 37.7917704)"
San Antonio Creek Wet Weather Facility,2,"(-122.2622109, 37.7917374)"
San Antonio Creek Wet Weather Facility,3,"(-122.2622978, 37.7915855)"
San Antonio Creek Wet Weather Facility,4,"(-122.2624364, 37.7914159)"
San Antonio Creek Wet Weather Facility,5,"(-122.2626216, 37.7912468)"
San Antonio Creek Wet Weather Facility,6,"(-122.2613531, 37.7910236)"
San Antonio Creek Wet Weather Facility,7,"(-122.2613347, 37.7910997)"
EBMUD Oakport Wet Weather Facility,0,"(-122.2158161, 37.7590689)"
EBMUD Oakport Wet Weather Facility,1,"(-122.2142309, 37.7599457)"
EBMUD Oakport Wet Weather Facility,2,"(-122.2141941, 37.7600552)"
EBMUD Oakport Wet Weather Facility,3,"(-122.2149379, 37.7609054)"
EBMUD Oakport Wet Weather Facility,4,"(-122.2149767, 37.7608831)"
EBMUD Oakport Wet Weather Facility,5,"(-122.215041, 37.7609299)"
EBMUD Oakport Wet Weather Facility,6,"(-122.2155557, 37.7606479)"
EBMUD Oakport Wet Weather Facility,7,"(-122.2155268, 37.7606031)"
EBMUD Oakport Wet Weather Facility,8,"(-122.2156891, 37.7604402)"
EBMUD Oakport Wet Weather Facility,9,"(-122.2157712, 37.7599109)"
EBMUD Oakport Wet Weather Facility,10,"(-122.2158212, 37.7597598)"
EBMUD Oakport Wet Weather Facility,11,"(-122.2159054, 37.7593451)"
EBMUD Oakport Wet Weather Facility,12,"(-122.2158625, 37.7591797)"
EBMUD Oakport Wet Weather Facility,13,"(-122.2158161, 37.7590689)"
Tracy Water Treatment Plant,0,"(-121.4400129, 37.684724)"
Tracy Water Treatment Plant,1,"(-121.4365775, 37.682498)"
Tracy Water Treatment Plant,2,"(-121.4366469, 37.6824373)"
Tracy Water Treatment Plant,3,"(-121.4366461, 37.6823636)"
Tracy Water Treatment Plant,4,"(-121.4366372, 37.6815374)"
Tracy Water Treatment Plant,5,"(-121.4394608, 37.6815201)"
Tracy Water Treatment Plant,6,"(-121.4405847, 37.6817919)"
Tracy Water Treatment Plant,7,"(-121.4407092, 37.6818267)"
Tracy Water Treatment Plant,8,"(-121.440764, 37.6818515)"
Tracy Water Treatment Plant,9,"(-121.4415823, 37.6824867)"
Tracy Water Treatment Plant,10,"(-121.4415363, 37.6825742)"
Tracy Water Treatment Plant,11,"(-121.4416092, 37.6826074)"
Tracy Water Treatment Plant,12,"(-121.4416656, 37.6826569)"
Tracy Water Treatment Plant,13,"(-121.4416999, 37.6827177)"
Tracy Water Treatment Plant,14,"(-121.4417087, 37.682784)"
Tracy Water Treatment Plant,15,"(-121.4416913, 37.6828491)"
Tracy Water Treatment Plant,16,"(-121.4416493, 37.6829068)"
Tracy Water Treatment Plant,17,"(-121.4415867, 37.6829514)"
Tracy Water Treatment Plant,18,"(-121.4415099, 37.6829785)"
Tracy Water Treatment Plant,19,"(-121.4414578, 37.6829851)"
Tracy Water Treatment Plant,20,"(-121.4413399, 37.6831097)"
Tracy Water Treatment Plant,21,"(-121.4413264, 37.683124)"
Tracy Water Treatment Plant,22,"(-121.4415161, 37.6832453)"
Tracy Water Treatment Plant,23,"(-121.4400129, 37.684724)"
Coastal Treatment Plant,0,"(-117.7376837, 33.5201506)"
Coastal Treatment Plant,1,"(-117.7376457, 33.5201506)"
Coastal Treatment Plant,2,"(-117.7364451, 33.5201506)"
Coastal Treatment Plant,3,"(-117.7364431, 33.5180185)"
Coastal Treatment Plant,4,"(-117.735549, 33.5180193)"
Coastal Treatment Plant,5,"(-117.7355406, 33.5177445)"
Coastal Treatment Plant,6,"(-117.7343188, 33.5177468)"
Coastal Treatment Plant,7,"(-117.7347768, 33.5167779)"
Coastal Treatment Plant,8,"(-117.7375288, 33.516783)"
Coastal Treatment Plant,9,"(-117.7375308, 33.5168355)"
Coastal Treatment Plant,10,"(-117.7375261, 33.5169076)"
Coastal Treatment Plant,11,"(-117.7373799, 33.5175382)"
Coastal Treatment Plant,12,"(-117.7374376, 33.5176568)"
Coastal Treatment Plant,13,"(-117.7375234, 33.5177188)"
Coastal Treatment Plant,14,"(-117.7375295, 33.5177537)"
Coastal Treatment Plant,15,"(-117.7375348, 33.5177842)"
Coastal Treatment Plant,16,"(-117.7374496, 33.5178854)"
Coastal Treatment Plant,17,"(-117.7374543, 33.5179575)"
Coastal Treatment Plant,18,"(-117.7374557, 33.5186586)"
Coastal Treatment Plant,19,"(-117.7375375, 33.5188917)"
Coastal Treatment Plant,20,"(-117.7375355, 33.5195787)"
Coastal Treatment Plant,21,"(-117.7376448, 33.5200556)"
Coastal Treatment Plant,22,"(-117.7376689, 33.5200741)"
Coastal Treatment Plant,23,"(-117.7376837, 33.5201506)"
Union Sanitary District,0,"(-122.0895209, 37.5921401)"
Union Sanitary District,1,"(-122.0894168, 37.5921779)"
Union Sanitary District,2,"(-122.0894209, 37.5921875)"
Union Sanitary District,3,"(-122.089368, 37.5922056)"
Union Sanitary District,4,"(-122.0893661, 37.5921705)"
Union Sanitary District,5,"(-122.0893361, 37.5921721)"
Union Sanitary District,6,"(-122.0893083, 37.5921797)"
Union Sanitary District,7,"(-122.089324, 37.592213)"
Union Sanitary District,8,"(-122.0892166, 37.5922456)"
Union Sanitary District,9,"(-122.0893411, 37.5924784)"
Union Sanitary District,10,"(-122.0893294, 37.5924797)"
Union Sanitary District,11,"(-122.0893304, 37.5925042)"
Union Sanitary District,12,"(-122.0893385, 37.5925286)"
Union Sanitary District,13,"(-122.0893462, 37.5925517)"
Union Sanitary District,14,"(-122.0893616, 37.5925727)"
Union Sanitary District,15,"(-122.0893834, 37.5925512)"
Union Sanitary District,16,"(-122.0894036, 37.5925508)"
Union Sanitary District,17,"(-122.0893216, 37.5926218)"
Union Sanitary District,18,"(-122.0893438, 37.5926378)"
Union Sanitary District,19,"(-122.089376, 37.5926553)"
Union Sanitary District,20,"(-122.0894015, 37.592667)"
Union Sanitary District,21,"(-122.0894317, 37.5926761)"
Union Sanitary District,22,"(-122.0894625, 37.5926819)"
Union Sanitary District,23,"(-122.0894988, 37.5926853)"
Union Sanitary District,24,"(-122.0895033, 37.5926413)"
Union Sanitary District,25,"(-122.0895249, 37.5926608)"
Union Sanitary District,26,"(-122.089703, 37.592518)"
Union Sanitary District,27,"(-122.08964, 37.5924692)"
Union Sanitary District,28,"(-122.0896808, 37.5924534)"
Union Sanitary District,29,"(-122.0895209, 37.5921401)"
Shafter Waste Water Treatment Plant,0,"(-119.3502679, 35.4564767)"
Shafter Waste Water Treatment Plant,1,"(-119.341471, 35.456462)"
Shafter Waste Water Treatment Plant,2,"(-119.3414846, 35.4420742)"
Shafter Waste Water Treatment Plant,3,"(-119.3505103, 35.4420946)"
Shafter Waste Water Treatment Plant,4,"(-119.3502679, 35.4564767)"
County Club Wastewater Treatment Plant,0,"(-120.6303863, 35.2148942)"
County Club Wastewater Treatment Plant,1,"(-120.6303202, 35.2148787)"
County Club Wastewater Treatment Plant,2,"(-120.6300643, 35.214732)"
County Club Wastewater Treatment Plant,3,"(-120.6299664, 35.2145489)"
County Club Wastewater Treatment Plant,4,"(-120.6297909, 35.2144719)"
County Club Wastewater Treatment Plant,5,"(-120.6297131, 35.2143505)"
County Club Wastewater Treatment Plant,6,"(-120.6297365, 35.2141339)"
County Club Wastewater Treatment Plant,7,"(-120.6297626, 35.2140521)"
County Club Wastewater Treatment Plant,8,"(-120.6299872, 35.2140146)"
County Club Wastewater Treatment Plant,9,"(-120.6301392, 35.2140201)"
County Club Wastewater Treatment Plant,10,"(-120.6307343, 35.2139572)"
County Club Wastewater Treatment Plant,11,"(-120.6309258, 35.2139764)"
County Club Wastewater Treatment Plant,12,"(-120.6310766, 35.2139721)"
County Club Wastewater Treatment Plant,13,"(-120.6311296, 35.2139927)"
County Club Wastewater Treatment Plant,14,"(-120.6309021, 35.2142965)"
County Club Wastewater Treatment Plant,15,"(-120.630814, 35.2144048)"
County Club Wastewater Treatment Plant,16,"(-120.6309196, 35.214447)"
County Club Wastewater Treatment Plant,17,"(-120.6306341, 35.2148245)"
County Club Wastewater Treatment Plant,18,"(-120.6304725, 35.2148445)"
County Club Wastewater Treatment Plant,19,"(-120.6303863, 35.2148942)"
Riverside Water Quality Control Plant,0,"(-117.4643206, 33.961609)"
Riverside Water Quality Control Plant,1,"(-117.4643402, 33.9615148)"
Riverside Water Quality Control Plant,2,"(-117.46394, 33.9608661)"
Riverside Water Quality Control Plant,3,"(-117.4620356, 33.9595135)"
Riverside Water Quality Control Plant,4,"(-117.4615778, 33.959019)"
Riverside Water Quality Control Plant,5,"(-117.4611916, 33.9593305)"
Riverside Water Quality Control Plant,6,"(-117.4611862, 33.9596153)"
Riverside Water Quality Control Plant,7,"(-117.461036, 33.9597132)"
Riverside Water Quality Control Plant,8,"(-117.4601241, 33.9597176)"
Riverside Water Quality Control Plant,9,"(-117.4601026, 33.9606342)"
Riverside Water Quality Control Plant,10,"(-117.4590244, 33.9606075)"
Riverside Water Quality Control Plant,11,"(-117.4590136, 33.9613817)"
Riverside Water Quality Control Plant,12,"(-117.4545987, 33.9613772)"
Riverside Water Quality Control Plant,13,"(-117.4545933, 33.9615596)"
Riverside Water Quality Control Plant,14,"(-117.4541696, 33.9615507)"
Riverside Water Quality Control Plant,15,"(-117.4538745, 33.9615463)"
Riverside Water Quality Control Plant,16,"(-117.4538255, 33.9625581)"
Riverside Water Quality Control Plant,17,"(-117.453822, 33.9637915)"
Riverside Water Quality Control Plant,18,"(-117.4536063, 33.964158)"
Riverside Water Quality Control Plant,19,"(-117.4528016, 33.9650879)"
Riverside Water Quality Control Plant,20,"(-117.4530162, 33.9650879)"
Riverside Water Quality Control Plant,21,"(-117.4535366, 33.9651947)"
Riverside Water Quality Control Plant,22,"(-117.4535634, 33.9659199)"
Riverside Water Quality Control Plant,23,"(-117.4544002, 33.9659332)"
Riverside Water Quality Control Plant,24,"(-117.4554721, 33.9655821)"
Riverside Water Quality Control Plant,25,"(-117.4580579, 33.9647414)"
Riverside Water Quality Control Plant,26,"(-117.4592128, 33.964363)"
Riverside Water Quality Control Plant,27,"(-117.4604749, 33.9636805)"
Riverside Water Quality Control Plant,28,"(-117.4624128, 33.9626363)"
Riverside Water Quality Control Plant,29,"(-117.4643206, 33.961609)"
West County Wastewater - Water Quality & Resource Recovery Plant,0,"(-122.380263, 37.9676487)"
West County Wastewater - Water Quality & Resource Recovery Plant,1,"(-122.3802314, 37.9676783)"
West County Wastewater - Water Quality & Resource Recovery Plant,2,"(-122.3788405, 37.9676843)"
West County Wastewater - Water Quality & Resource Recovery Plant,3,"(-122.3788392, 37.9677518)"
West County Wastewater - Water Quality & Resource Recovery Plant,4,"(-122.3785366, 37.9677539)"
West County Wastewater - Water Quality & Resource Recovery Plant,5,"(-122.3785312, 37.9678116)"
West County Wastewater - Water Quality & Resource Recovery Plant,6,"(-122.3784469, 37.9678769)"
West County Wastewater - Water Quality & Resource Recovery Plant,7,"(-122.3784145, 37.9678805)"
West County Wastewater - Water Quality & Resource Recovery Plant,8,"(-122.3783672, 37.9679597)"
West County Wastewater - Water Quality & Resource Recovery Plant,9,"(-122.3784042, 37.968056)"
West County Wastewater - Water Quality & Resource Recovery Plant,10,"(-122.3782785, 37.9682617)"
West County Wastewater - Water Quality & Resource Recovery Plant,11,"(-122.3781966, 37.968408)"
West County Wastewater - Water Quality & Resource Recovery Plant,12,"(-122.3781014, 37.9684888)"
West County Wastewater - Water Quality & Resource Recovery Plant,13,"(-122.3780635, 37.9684966)"
West County Wastewater - Water Quality & Resource Recovery Plant,14,"(-122.3779208, 37.9684844)"
West County Wastewater - Water Quality & Resource Recovery Plant,15,"(-122.3777494, 37.9684647)"
West County Wastewater - Water Quality & Resource Recovery Plant,16,"(-122.3772616, 37.968325)"
West County Wastewater - Water Quality & Resource Recovery Plant,17,"(-122.3767976, 37.9681282)"
West County Wastewater - Water Quality & Resource Recovery Plant,18,"(-122.3763639, 37.9679031)"
West County Wastewater - Water Quality & Resource Recovery Plant,19,"(-122.3759619, 37.9677468)"
West County Wastewater - Water Quality & Resource Recovery Plant,20,"(-122.3757536, 37.9676926)"
West County Wastewater - Water Quality & Resource Recovery Plant,21,"(-122.3755807, 37.9677242)"
West County Wastewater - Water Quality & Resource Recovery Plant,22,"(-122.3752072, 37.9677054)"
West County Wastewater - Water Quality & Resource Recovery Plant,23,"(-122.3748072, 37.9676796)"
West County Wastewater - Water Quality & Resource Recovery Plant,24,"(-122.3740705, 37.9676779)"
West County Wastewater - Water Quality & Resource Recovery Plant,25,"(-122.3740669, 37.9674496)"
West County Wastewater - Water Quality & Resource Recovery Plant,26,"(-122.3740652, 37.9672397)"
West County Wastewater - Water Quality & Resource Recovery Plant,27,"(-122.3739822, 37.9672183)"
West County Wastewater - Water Quality & Resource Recovery Plant,28,"(-122.3739597, 37.9671588)"
West County Wastewater - Water Quality & Resource Recovery Plant,29,"(-122.3739573, 37.9650014)"
West County Wastewater - Water Quality & Resource Recovery Plant,30,"(-122.3739631, 37.963299)"
West County Wastewater - Water Quality & Resource Recovery Plant,31,"(-122.3740455, 37.9632611)"
West County Wastewater - Water Quality & Resource Recovery Plant,32,"(-122.374287, 37.9632361)"
West County Wastewater - Water Quality & Resource Recovery Plant,33,"(-122.3761513, 37.9632427)"
West County Wastewater - Water Quality & Resource Recovery Plant,34,"(-122.3761549, 37.9633883)"
West County Wastewater - Water Quality & Resource Recovery Plant,35,"(-122.3763748, 37.9633906)"
West County Wastewater - Water Quality & Resource Recovery Plant,36,"(-122.3763695, 37.9614342)"
West County Wastewater - Water Quality & Resource Recovery Plant,37,"(-122.3764286, 37.9612935)"
West County Wastewater - Water Quality & Resource Recovery Plant,38,"(-122.3764579, 37.960988)"
West County Wastewater - Water Quality & Resource Recovery Plant,39,"(-122.3765113, 37.9603647)"
West County Wastewater - Water Quality & Resource Recovery Plant,40,"(-122.3765177, 37.9589683)"
West County Wastewater - Water Quality & Resource Recovery Plant,41,"(-122.379352, 37.9589647)"
West County Wastewater - Water Quality & Resource Recovery Plant,42,"(-122.3793536, 37.9590298)"
West County Wastewater - Water Quality & Resource Recovery Plant,43,"(-122.3793833, 37.9590583)"
West County Wastewater - Water Quality & Resource Recovery Plant,44,"(-122.3793832, 37.9615123)"
West County Wastewater - Water Quality & Resource Recovery Plant,45,"(-122.3794026, 37.9615638)"
West County Wastewater - Water Quality & Resource Recovery Plant,46,"(-122.379396, 37.9616588)"
West County Wastewater - Water Quality & Resource Recovery Plant,47,"(-122.3793056, 37.9617134)"
